Participant_ID,Country,Age,Gender,Position_Level,Tenure_Years,Education,Industry,Org_Size_Category,Org_Size_Numeric,TC_Score,CMC_Score,EA_Score,ALO_Score,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,CMC1,CMC2,CMC3,CMC4,CMC5,CMC6,CMC7,CMC8,EA1,EA2,EA3,EA4,EA5,EA6,EA7,EA8,ALO1,ALO2,ALO3,ALO4,ALO5,ALO6,ALO7,ALO8,OI_Score,SA_Score,OL_Score,Overall_Success,OI1,OI2,OI3,OI4,SA1,SA2,SA3,SA4,OL1,OL2,OL3,OL4,PD_Score,UA_Score,Collectivism_Score,LTO_Score,PD1,PD2,PD3,UA1,UA2,UA3,IC1,IC2,IC3,LTO1,LTO2,LTO3,Survey_Date
JP_QUANT_164,Japan,38,Male,Department Head,10.0,PhD,Healthcare,Small (< 100),74,4.75,4.0,4.5,4.625,5.0,7.0,4.0,4.0,5.0,6.0,4.0,3.0,3.0,6.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,6.0,5.25,6.25,5.83,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,3.67,6.33,4.67,7.0,4.0,3.0,4.0,6.0,7.0,6.0,4.0,6.0,4.0,7.0,7.0,7.0,2025-10-13
JP_QUANT_165,Japan,52,Female,Department Head,11.1,Bachelor,Retail,Large (> 500),1171,3.75,3.375,4.25,3.125,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,5.25,4.75,5.25,5.08,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0,1.33,6.33,4.33,5.33,2.0,1.0,1.0,6.0,6.0,7.0,4.0,4.0,5.0,5.0,5.0,6.0,2025-10-18
JP_QUANT_166,Japan,48,Female,Department Head,11.0,Bachelor,Financial Services,Medium (100-500),263,4.375,4.0,4.625,3.375,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,7.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,6.25,5.0,6.0,5.75,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.33,5.0,5.0,5.67,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,6.0,2025-09-02
JP_QUANT_167,Japan,51,Female,Department Head,12.6,Master,Healthcare,Medium (100-500),287,3.75,2.875,3.75,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,5.25,4.0,5.25,4.83,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.33,7.0,6.0,4.0,6.0,5.0,5.0,7.0,7.0,7.0,6.0,6.0,6.0,4.0,4.0,4.0,2025-09-22
JP_QUANT_168,Japan,60,Male,Department Head,11.5,Bachelor,Financial Services,Large (> 500),894,4.875,3.875,4.0,3.625,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,6.5,5.75,6.0,6.08,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,2.0,5.67,5.33,6.67,2.0,2.0,2.0,6.0,6.0,5.0,5.0,6.0,5.0,7.0,6.0,7.0,2025-09-05
JP_QUANT_169,Japan,42,Male,Senior Executive,13.4,Bachelor,Retail,Large (> 500),1202,5.25,4.625,4.5,3.75,6.0,5.0,7.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,6.25,6.25,7.0,6.5,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.0,6.0,6.0,3.33,4.0,4.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,3.0,4.0,3.0,2025-09-07
JP_QUANT_170,Japan,38,Male,Department Head,14.1,Bachelor,Financial Services,Large (> 500),807,5.75,4.0,4.75,3.75,6.0,7.0,6.0,6.0,4.0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,6.25,5.25,7.0,6.17,6.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,3.0,6.67,7.0,6.67,3.0,2.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,2025-09-20
JP_QUANT_171,Japan,37,Male,Team Leader,13.0,Master,Retail,Small (< 100),84,4.625,5.125,5.125,4.625,5.0,3.0,6.0,4.0,4.0,5.0,4.0,6.0,3.0,6.0,4.0,4.0,4.0,7.0,6.0,7.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,6.75,5.75,6.75,6.42,6.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,3.33,5.0,6.0,4.67,3.0,4.0,3.0,4.0,5.0,6.0,5.0,7.0,6.0,5.0,4.0,5.0,2025-12-01
JP_QUANT_172,Japan,38,Male,Team Leader,5.5,Master,Manufacturing,Small (< 100),55,4.25,3.75,3.75,3.25,4.0,6.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,5.75,4.5,5.0,5.08,6.0,6.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.67,6.67,5.0,7.0,4.0,5.0,5.0,6.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,7.0,2025-11-16
JP_QUANT_173,Japan,44,Male,Team Leader,11.4,Bachelor,Financial Services,Large (> 500),1009,5.5,4.0,5.5,4.75,5.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,7.0,5.0,5.0,5.0,4.0,4.0,4.0,7.0,4.0,6.5,6.25,6.75,6.5,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,6.33,5.33,7.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,2025-09-02
JP_QUANT_174,Japan,47,Female,Team Leader,7.0,Bachelor,Other,Medium (100-500),295,4.25,5.125,4.375,3.5,5.0,4.0,5.0,3.0,4.0,4.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,4.0,3.0,6.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,5.25,5.25,6.0,5.5,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.67,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,6.0,7.0,6.0,7.0,2025-10-02
JP_QUANT_175,Japan,47,Male,Team Leader,4.6,Bachelor,Financial Services,Medium (100-500),133,3.875,3.875,4.875,4.375,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.5,5.0,6.0,5.5,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.33,5.33,4.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,2025-11-29
JP_QUANT_176,Japan,51,Male,Team Leader,5.3,Master,Technology,Small (< 100),81,3.875,4.5,4.375,4.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,3.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0,5.5,6.25,5.92,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,5.67,6.0,5.0,4.67,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,2025-09-03
JP_QUANT_177,Japan,44,Male,Department Head,11.5,Bachelor,Financial Services,Small (< 100),81,4.75,4.375,4.125,3.375,6.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,5.5,6.25,6.75,6.17,5.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,2.67,7.0,6.33,4.33,3.0,3.0,2.0,7.0,7.0,7.0,7.0,6.0,6.0,4.0,5.0,4.0,2025-10-11
JP_QUANT_178,Japan,56,Male,Team Leader,11.1,Bachelor,Healthcare,Large (> 500),1945,3.5,4.75,3.875,3.625,5.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.75,4.25,5.5,4.83,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0,4.0,5.67,3.67,7.0,4.0,4.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,7.0,7.0,7.0,2025-10-12
JP_QUANT_179,Japan,42,Male,Senior Executive,11.0,Master,Manufacturing,Small (< 100),71,3.5,3.5,3.375,2.5,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,5.25,4.75,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,1.0,6.33,6.0,6.67,1.0,1.0,1.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,2025-12-29
JP_QUANT_180,Japan,65,Male,Team Leader,7.7,Bachelor,Other,Medium (100-500),120,3.625,2.625,3.125,2.75,3.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.75,3.25,3.75,3.58,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,6.67,3.67,7.0,4.0,4.0,4.0,6.0,7.0,7.0,4.0,3.0,4.0,7.0,7.0,7.0,2025-11-16
JP_QUANT_181,Japan,49,Male,Department Head,8.9,Master,Financial Services,Small (< 100),71,4.0,4.0,5.0,5.125,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,7.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.25,5.25,7.0,6.17,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,5.67,4.33,7.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,3.0,5.0,7.0,7.0,7.0,2025-11-24
JP_QUANT_182,Japan,37,Male,Department Head,13.2,Bachelor,Manufacturing,Medium (100-500),496,6.0,4.75,4.875,4.75,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.75,6.5,7.0,6.75,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,4.33,4.67,6.0,7.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,2025-10-15
JP_QUANT_183,Japan,36,Male,Senior Executive,2.0,Bachelor,Manufacturing,Small (< 100),93,4.5,5.25,5.0,4.875,3.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,5.0,6.0,6.75,6.0,7.0,6.58,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,3.33,5.0,6.33,6.0,3.0,3.0,4.0,5.0,6.0,4.0,6.0,7.0,6.0,6.0,6.0,6.0,2025-12-10
JP_QUANT_184,Japan,48,Male,Team Leader,9.0,Bachelor,Manufacturing,Medium (100-500),116,3.25,2.875,4.0,2.75,3.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.75,4.75,5.0,4.83,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.33,6.33,4.33,6.33,5.0,5.0,6.0,6.0,7.0,6.0,4.0,5.0,4.0,6.0,7.0,6.0,2025-11-26
JP_QUANT_185,Japan,42,Female,Department Head,9.4,Master,Retail,Small (< 100),38,3.875,5.0,4.75,3.875,3.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,7.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,6.5,5.75,7.0,6.42,7.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,4.0,5.67,6.67,5.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0,2025-11-10
JP_QUANT_186,Japan,50,Male,Senior Executive,12.8,Master,Financial Services,Large (> 500),924,4.0,3.75,4.25,2.5,5.0,4.0,5.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.75,5.25,5.75,5.58,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.67,5.67,4.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,2025-09-17
JP_QUANT_187,Japan,48,Male,Senior Executive,2.0,Master,Healthcare,Small (< 100),30,5.0,5.125,5.375,4.875,4.0,5.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,7.0,6.75,7.0,6.92,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.67,6.0,4.67,7.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,5.0,7.0,7.0,7.0,2025-12-01
JP_QUANT_188,Japan,44,Female,Senior Executive,16.7,Bachelor,Financial Services,Medium (100-500),229,4.375,4.125,4.25,3.5,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,2.0,5.75,5.25,6.5,5.83,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,6.67,5.33,6.33,6.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,5.0,6.0,7.0,6.0,2025-10-17
JP_QUANT_189,Japan,37,Male,Team Leader,10.0,Master,Financial Services,Large (> 500),1071,3.5,3.75,4.375,4.125,4.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.25,4.75,5.5,4.83,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.67,7.0,2.0,3.67,5.0,5.0,4.0,7.0,7.0,7.0,2.0,2.0,2.0,4.0,3.0,4.0,2025-12-03
JP_QUANT_190,Japan,32,Female,Team Leader,10.0,Bachelor,Retail,Large (> 500),528,4.875,3.0,4.625,3.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,6.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,4.75,4.25,5.0,4.67,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.67,5.67,5.0,6.33,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,7.0,6.0,6.0,2025-11-08
JP_QUANT_191,Japan,41,Male,Department Head,6.8,Bachelor,Technology,Medium (100-500),196,4.0,4.0,4.375,3.75,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,6.75,6.5,6.75,6.67,7.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,4.67,7.0,4.33,4.67,5.0,5.0,4.0,7.0,7.0,7.0,4.0,5.0,4.0,6.0,4.0,4.0,2025-09-24
JP_QUANT_192,Japan,51,Female,Senior Executive,11.7,Master,Manufacturing,Medium (100-500),109,4.5,4.625,3.375,3.25,4.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,6.25,6.0,7.0,6.42,6.0,7.0,6.0,6.0,5.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,2.67,7.0,4.67,6.33,2.0,2.0,4.0,7.0,7.0,7.0,5.0,4.0,5.0,6.0,7.0,6.0,2025-11-10
JP_QUANT_193,Japan,46,Male,Department Head,9.1,Bachelor,Manufacturing,Medium (100-500),341,3.875,4.5,5.0,4.125,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,5.0,3.0,5.0,4.0,5.0,7.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,5.75,6.25,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.33,6.0,5.33,5.67,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,2025-10-04
JP_QUANT_194,Japan,34,Female,Department Head,12.0,Bachelor,Manufacturing,Large (> 500),731,4.375,5.0,4.5,3.625,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,6.0,6.0,6.0,4.0,5.0,4.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,6.0,5.25,6.0,5.75,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.33,5.67,3.0,5.67,6.0,6.0,7.0,6.0,5.0,6.0,3.0,3.0,3.0,6.0,5.0,6.0,2025-12-29
JP_QUANT_195,Japan,46,Male,Team Leader,2.0,Bachelor,Technology,Large (> 500),1288,4.875,4.125,5.125,3.875,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.25,4.75,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.33,4.67,4.33,5.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,2025-10-20
JP_QUANT_196,Japan,47,Female,Senior Executive,9.8,Bachelor,Technology,Large (> 500),1807,3.375,3.625,3.75,3.875,3.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,6.25,6.0,6.25,6.17,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,3.67,4.67,3.67,6.33,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0,7.0,6.0,2025-10-12
JP_QUANT_197,Japan,37,Male,Team Leader,11.0,Bachelor,Retail,Medium (100-500),302,5.375,4.25,5.125,3.125,6.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,5.0,4.0,5.0,4.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,6.0,5.25,6.5,5.92,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,7.0,6.0,7.0,4.33,6.67,5.67,5.33,4.0,4.0,5.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,2025-10-03
JP_QUANT_198,Japan,46,Male,Department Head,7.9,Master,Healthcare,Large (> 500),1258,2.5,3.25,3.625,2.875,3.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,5.0,4.75,5.25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.33,6.0,5.67,5.67,4.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,2025-09-27
JP_QUANT_199,Japan,45,Female,Department Head,6.8,Bachelor,Healthcare,Medium (100-500),389,4.25,3.125,3.5,3.375,6.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,5.25,5.0,5.75,5.33,5.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,5.67,4.33,7.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,7.0,7.0,7.0,2025-11-17
JP_QUANT_200,Japan,35,Male,Department Head,7.0,Master,Retail,Small (< 100),37,3.875,4.25,4.625,3.75,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.25,5.0,6.0,5.42,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,7.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,2025-10-29
JP_QUANT_201,Japan,47,Male,Team Leader,9.8,Master,Healthcare,Medium (100-500),313,3.25,4.5,4.125,2.25,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.25,4.5,4.25,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,6.67,6.67,4.67,6.67,7.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,4.0,6.0,7.0,7.0,2025-09-19
JP_QUANT_202,Japan,49,Male,Team Leader,2.0,Bachelor,Manufacturing,Large (> 500),699,4.5,4.25,4.625,3.875,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,7.0,6.0,4.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.75,5.0,5.75,5.5,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,3.67,5.0,5.0,3.67,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,2025-12-21
JP_QUANT_203,Japan,53,Male,Department Head,13.9,Bachelor,Manufacturing,Small (< 100),78,3.625,4.5,5.125,3.75,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,4.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,6.0,5.25,5.5,5.58,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.33,4.33,5.33,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,2025-12-24
JP_QUANT_204,Japan,53,Male,Department Head,6.4,Bachelor,Financial Services,Large (> 500),578,4.0,3.0,3.625,4.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,5.67,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,4.67,2.67,6.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,6.0,6.0,6.0,2025-12-11
